x,y,c_abs_error_t71
8.00834,38.16859,0.42956388
7.959031,38.463184,0.43026468
7.782236,38.201557,0.42932746
8.652727,38.03514,0.41781557
8.641633,38.268723,0.40370554
8.443585,38.08538,0.4206174
2.7449021,38.28141,0.35580537
2.6531377,38.1089,0.36919746
2.5613732,37.93639,0.3815651
2.9282987,38.104725,0.37052634
2.8365343,37.932213,0.38209683
3.1116955,37.92804,0.38595086
2.829591,38.54756,0.33231264
3.0976768,38.637028,0.32197472
2.767633,38.809284,0.30731443
3.1963844,38.19419,0.37332076
3.2810733,38.460342,0.3519353
3.0129879,38.370876,0.34829897
3.6309772,38.81343,0.33612028
3.8961918,38.900364,0.34349597
3.58838,39.144276,0.3200862
6.091953,38.886612,0.438487
5.926299,39.201023,0.4108418
5.735919,38.807377,0.4451307
4.567566,38.900913,0.3886953
4.973726,38.81453,0.42367342
4.6861305,39.235847,0.3972295
2.8099315,37.40873,0.3751434
2.9105196,37.581833,0.37789854
3.0111074,37.754936,0.38085747
2.6353583,37.586006,0.37926656
2.7359464,37.75911,0.37918028
2.4607852,37.763287,0.38223213
3.009824,37.357628,0.3717672
3.2097166,37.306522,0.3704028
3.409609,37.25542,0.36933315
3.1104121,37.53073,0.37911457
3.3103044,37.479626,0.3796673
3.211,37.703835,0.38559106
2.2363627,37.672127,0.38414636
1.959266,37.681355,0.39796045
2.1865134,37.403687,0.38530105
2.585509,37.31757,0.37789878
2.4109359,37.494846,0.3820132
2.3610866,37.226406,0.3818601
7.567591,37.990646,0.42974478
7.57905,37.74677,0.42762628
7.5905094,37.50289,0.4254619
7.793695,37.95768,0.42821774
7.8051543,37.713802,0.42537317
8.019799,37.924713,0.42713156
6.9578114,38.47685,0.42118073
6.729429,38.544178,0.4279246
6.5010467,38.61151,0.43631727
6.7824893,38.189842,0.43939376
6.5541067,38.257175,0.44901183
6.6071672,37.90284,0.45013908
6.145013,38.532276,0.45851684
5.788979,38.45304,0.4625747
6.1980734,38.17794,0.4722329
7.2398105,38.123962,0.42918077
6.9234886,38.0134,0.43693513
7.2512693,37.880085,0.43153292
6.934948,37.769524,0.43718487
7.2627287,37.636208,0.4314764
7.0988107,38.300407,0.4234922
8.735597,37.785393,0.43104208
8.526455,37.835636,0.4264145
8.317313,37.88588,0.42501402
8.6093235,37.585888,0.43563998
8.400182,37.63613,0.43070164
8.483051,37.386383,0.43600237
8.185537,37.42522,0.42508245
8.102668,37.674965,0.424144
7.8880234,37.464054,0.42011905
9.016615,37.8087,0.42892462
9.171361,37.632504,0.43882754
9.213886,37.90933,0.41835362
8.890343,37.609196,0.44158828
8.76407,37.40969,0.44920552
9.045089,37.433,0.45154127
7.954517,36.817905,0.4236672
8.130695,37.007397,0.4226458
8.306873,37.19689,0.43090463
7.833181,37.046234,0.41589624
8.009359,37.235725,0.4170055
7.711845,37.274563,0.41997463
4.186655,38.584507,0.3915211
4.2119036,38.181717,0.43707573
4.237152,37.778927,0.42589322
4.5928144,38.498123,0.41650409
4.6180634,38.095333,0.434346
4.9989743,38.41174,0.43570206
3.9214404,38.497574,0.38738042
3.6562257,38.410637,0.38291737
3.946689,38.09478,0.43795064
3.6854568,37.429924,0.38450524
3.9613044,37.604424,0.4119317
3.5861523,37.65413,0.40082267
3.862,37.82863,0.42820048
3.4868476,37.878334,0.4117148
3.5715368,38.144485,0.40576932
5.493349,37.52784,0.40100095
5.455528,37.92794,0.44455844
5.4177065,38.32804,0.4530293
5.074617,37.611534,0.3856534
5.0367956,38.011635,0.4316696
4.6558847,37.69523,0.4028
5.864622,37.65284,0.44235983
6.2358947,37.77784,0.45931756
5.826801,38.05294,0.47277734
2.8643565,37.152718,0.37068784
2.639934,37.061558,0.3772927
2.4155116,36.970398,0.3852988
2.9187815,36.89671,0.36855784
2.694359,36.80555,0.3794136
2.9732065,36.6407,0.36668307
3.2641416,37.050514,0.3635152
3.064249,37.101616,0.3660987
3.118674,36.845608,0.36343962
3.5695508,37.070248,0.36090335
3.4240832,36.86534,0.36144987
3.2786157,36.660435,0.36313623
3.7294927,36.885075,0.3546873
3.5840251,36.680164,0.36087877
3.8894343,36.699898,0.35799262
3.8453984,37.244747,0.36909717
4.00534,37.059574,0.35006955
4.1212463,37.41925,0.3834705
2.1317706,36.72754,0.4124896
1.8107922,36.662827,0.44778994
2.126877,36.31983,0.44196454
2.6894655,36.397842,0.39020365
2.410618,36.56269,0.40375596
2.4057245,36.154984,0.4238564
7.4313593,37.235474,0.42669013
7.1035786,37.36879,0.43480468
6.775798,37.50211,0.43611667
7.272209,36.96806,0.4326589
6.9444284,37.101376,0.4346089
7.113059,36.700645,0.44133267
7.674031,36.77882,0.42721683
7.552695,37.007145,0.42436182
7.393545,36.73973,0.43577224
6.1432843,36.79898,0.39466286
6.4665422,36.7662,0.41622996
6.7898006,36.73342,0.4347802
6.2979116,37.16693,0.40999523
6.62117,37.134155,0.42005432
6.4525394,37.534885,0.43825018
5.7099943,37.284885,0.38675457
5.926639,37.04193,0.3784682
