x,y,c_abs_error_t71
17.133522,30.386599,0.124148786
3.0792994,20.171354,0.047788978
2.7153385,20.300205,0.06622827
2.3513775,20.429056,0.096790135
1.9874164,20.557907,0.10230154
2.8016775,19.89823,0.040391505
2.4381468,20.02715,0.05629337
2.0746162,20.156069,0.05537945
2.5240557,19.625105,0.038576543
2.1609554,19.754093,0.050272524
2.2464337,19.35198,0.042378902
2.8843775,23.369287,0.18087733
2.3410532,23.605486,0.22348303
1.7977288,23.841686,0.25273567
2.4684913,22.972748,0.22163159
1.9225723,23.208395,0.2735303
1.3766532,23.444044,0.25594074
2.0526052,22.576206,0.23263037
1.5040914,22.811304,0.25230247
1.6367188,22.179667,0.20464617
3.0128005,21.665962,0.12446988
2.5541067,21.837196,0.1542297
2.0954127,22.008432,0.17606252
2.6710057,21.29661,0.12776303
2.2118933,21.467733,0.16719377
1.7527809,21.638857,0.17430872
2.329211,20.92726,0.14285606
1.8696802,21.09827,0.17220259
3.0781326,19.06455,0.019807994
2.8008997,19.16036,0.0003142357
2.5236669,19.25617,0.0242095
2.8637395,18.86126,0.0074412823
2.5862007,18.957045,0.01084131
2.3086617,19.05283,0.038001716
2.6493464,18.657967,0.005125582
2.3715014,18.753729,0.019319713
2.4349532,18.454676,0.009943366
2.4876964,18.216167,0.003664732
2.5571673,17.983292,0.001671493
2.643366,17.756048,0.0099980235
2.65789,18.412807,0.0045066476
2.718997,18.177116,0.008701086
2.7968318,17.947056,0.019112527
2.8808267,18.370941,0.007658303
2.9502976,18.138065,0.019131362
3.1037633,18.329073,0.009054422
16.894823,28.543072,0.13709122
17.358011,28.512974,0.13109311
17.821198,28.482878,0.12026265
18.284386,28.45278,0.09974563
17.094778,28.939785,0.14513427
17.562815,28.912497,0.13158715
18.030853,28.885208,0.11707634
17.294731,29.336498,0.1293751
17.767618,29.31202,0.089057356
2.758639,17.512957,0.0004143715
2.872948,17.269396,0.014425933
2.9862928,17.025364,0.031977773
2.9343457,17.760855,0.02319485
3.0491366,17.517529,0.025033057
3.1629636,17.273731,0.026308596
3.2253256,17.765661,0.025216699
3.3396344,17.5221,0.023752272
3.5163052,17.770468,0.018830597
17.431309,27.009161,0.116981626
17.985912,26.940346,0.12142852
18.540514,26.87153,0.14180219
19.095118,26.802715,0.16791746
17.715668,27.490368,0.115638286
18.27424,27.423737,0.11606446
18.832813,27.357107,0.12487385
18.000027,27.971573,0.109351754
18.562569,27.90713,0.09487325
3.1318502,16.69378,0.025235951
3.2879746,16.367384,0.021529377
3.454666,16.04617,0.019760907
3.3697913,17.008385,0.031582475
3.520632,16.679396,0.026087284
3.68204,16.355589,0.022142291
3.7532897,16.991407,0.03458959
3.909414,16.665009,0.029016316
4.1367884,16.974428,0.039916992
19.900255,25.199503,0.2261624
19.612156,24.829296,0.2176975
19.324057,24.459091,0.20612714
19.035957,24.088886,0.19892222
20.10933,24.771168,0.21435425
19.81634,24.398634,0.19951549
19.52335,24.026098,0.18981627
20.308622,24.338175,0.17389011
20.010742,23.963312,0.17350963
20.498135,23.900524,0.1382063
18.220798,25.420376,0.15179777
18.780617,25.346752,0.19069594
19.340437,25.273127,0.21309656
