concentration,j_0(c)
0.56036779,6.918387e-09
0.593418463,6.9761876e-09
0.600068955,7.059831e-09
0.646635609,7.1111823e-09
0.658165197,7.168292e-09
0.674765453,7.2432957e-09
0.699341693,7.2942257e-09
0.701354967,7.407745e-09
0.589790909,7.2821065e-09
0.637252864,7.323665e-09
0.689042155,7.3639654e-09
0.642586001,7.4154554e-09
0.6929744,7.453312e-09
0.702256706,7.494103e-09
0.705427038,7.529085e-09
0.71384332,7.568074e-09
0.735291036,7.631184e-09
0.759078676,7.672089e-09
0.758951088,7.708641e-09
0.765809379,7.741367e-09
0.729631082,7.589177e-09
0.74781052,7.630779e-09
0.747965019,7.667354e-09
0.695606176,7.548537e-09
0.717124646,7.590521e-09
0.656676354,7.50591e-09
0.0126,3.8765897e-09
0.0126,3.9147925e-09
0.0126,3.9503383e-09
0.0126,3.936254e-09
0.0126,3.9753747e-09
0.0126,4.0111945e-09
0.0126,3.995497e-09
0.0126,4.035358e-09
