concentration,k(c)
0.326190332,-0.0041208565
0.332274603,-0.0038721114
0.320029682,-0.0045940503
0.329483309,-0.0043081716
0.356711433,-0.0049353167
0.331992441,-0.003960967
0.354973392,-0.0037850365
0.348568617,-0.003816478
0.48128608,-0.0056593567
0.519638847,-0.005787231
0.391139851,-0.0051464513
0.430933123,-0.0051740482
0.338743002,-0.004708469
0.620528219,-0.006438531
0.226700574,-0.003872037
0.178219528,-0.0033615604
0.178602983,-0.0035651252
0.140904878,-0.002995193
0.128698003,-0.0031753406
0.10344466,-0.0025462657
0.365935163,-0.0038878098
0.378762042,-0.004096441
0.402395083,-0.0043258816
0.425547751,-0.004051529
0.420190602,-0.0042712092
0.428446499,-0.0041637197
0.425841191,-0.0039587766
0.398881368,-0.003814049
0.411948356,-0.0038625076
0.17709646,-0.0031069592
0.222006034,-0.0036479607
0.29115235,-0.0040971413
0.215773595,-0.0033856854
0.2555507,-0.00385762
0.244336992,-0.003592983
0.369750222,-0.004302196
0.285753076,-0.0039856657
0.332923888,-0.004236318
0.320255639,-0.0038477555
0.279878465,-0.0037519112
0.338923224,-0.004071966
0.317147898,-0.003507726
0.359265663,-0.003616549
0.365364749,-0.0037430525
0.35532899,-0.0036822408
0.389290831,-0.0037556514
0.373596992,-0.0037582591
0.295281514,-0.0036892444
0.307996464,-0.0037653074
0.349429048,-0.003768243
0.31395538,-0.0039266124
0.328534427,-0.0038801506
0.325159387,-0.004134074
0.290013777,-0.003523104
0.327131938,-0.003699027
0.280459376,-0.0035801157
0.298238535,-0.0040444806
0.332145023,-0.0042778626
0.324280306,-0.0043739974
0.365963794,-0.004534617
0.376352164,-0.004697703
0.447541127,-0.005092062
0.302202318,-0.003759183
0.317133425,-0.0040770695
0.298221952,-0.00387232
0.331709247,-0.004234582
0.432525321,-0.004826881
0.527728192,-0.005501054
0.401222587,-0.004519142
0.515044597,-0.005224608
0.599282008,-0.005890675
0.220837622,-0.0030853376
0.193110759,-0.0024768189
0.193373373,-0.0028063282
0.183181948,-0.0021396726
0.15203459,-0.0024615303
0.140579619,-0.0017340556
0.161170809,-0.0021601096
0.211640392,-0.0027787015
0.245461066,-0.0033174008
0.197821077,-0.002463974
0.241258187,-0.0030261278
0.227253432,-0.0027315393
0.324894892,-0.0036168993
0.284898124,-0.0032325163
0.27975431,-0.003493838
0.297237689,-0.003301911
0.264101947,-0.003041394
0.333469546,-0.0034556836
0.209872085,-0.0028793141
0.21828532,-0.002807103
0.229240949,-0.002761744
0.238131539,-0.0031258985
0.254537093,-0.0030711964
0.273872296,-0.0033365414
0.256337026,-0.0033673272
0.269364387,-0.0034404472
0.237494777,-0.003169261
0.239330677,-0.0035708174
0.19754506,-0.0031224564
0.155869647,-0.0027001724
0.268080167,-0.003476873
0.226378291,-0.0030919984
0.277872246,-0.0034378394
0.195930322,-0.0027869716
0.23573166,-0.003116317
0.181357843,-0.0027225316
0.231783534,-0.0033843368
0.234351483,-0.0035998002
0.258382127,-0.0038279742
0.302456361,-0.003842853
0.313261905,-0.0040335804
0.38797785,-0.004357688
0.167160419,-0.003065288
0.143304495,-0.0028434396
0.186357814,-0.003317155
0.281038387,-0.0036133304
0.359800238,-0.00413952
0.451198124,-0.004730642
0.334953093,-0.0039457753
0.42153467,-0.0045520663
0.501910761,-0.005133234
0.089431069,-0.0014787242
0.138354257,-0.0018155947
0.170865118,-0.0021248385
0.094817894,-0.0011607185
0.111590659,-0.0014848784
0.065459641,-0.0008434877
0.091162917,-0.0016302094
0.079843058,-0.0013676286
0.071578246,-0.0011234656
0.139551047,-0.0019594505
0.128714536,-0.0017202348
0.190727797,-0.002342306
0.173398011,-0.0024759397
0.129496017,-0.0020486787
0.182772027,-0.0023965687
0.152453779,-0.0023745224
0.131069273,-0.0023110583
0.111339702,-0.0019565448
0.078848687,-0.0017828718
0.082787839,-0.0016878843
0.086783204,-0.0016400144
0.09382031,-0.0020707324
0.103670348,-0.0019903556
0.113846098,-0.0023794621
0.126917997,-0.0024255812
0.108996594,-0.0024625137
0.117314914,-0.0025586262
0.153263115,-0.0027290657
0.13498542,-0.0027574077
0.193378777,-0.0030488744
0.092642932,-0.0019683167
0.09217967,-0.0022533312
0.107383486,-0.002181068
0.215775893,-0.0031495169
0.224604842,-0.003181249
0.231907499,-0.0032634959
0.267221422,-0.0035365075
0.276049092,-0.0035483614
0.329542715,-0.0039561614
0.151992385,-0.0026069656
0.185997375,-0.0029262826
0.179375898,-0.0028444529
0.238509344,-0.003462635
0.301299602,-0.0038912743
0.366973048,-0.004355632
0.271197085,-0.0038608834
0.34092044,-0.004337162
0.397733145,-0.0048169866
0.0274921,-0.0005944669
0.040235219,-0.00071350485
0.037937996,-0.000839591
0.045374113,-0.0009520948
0.061180597,-0.001208894
0.016307297,-0.00034682453
0.049066307,-0.0010820553
0.03554297,-0.0008718446
0.028063873,-0.0006880015
0.054824513,-0.0012044907
0.046272332,-0.0010121986
0.070787654,-0.0013879761
0.075117156,-0.0015337691
0.063251807,-0.0013001189
0.068850968,-0.0014386475
0.103394316,-0.0017038286
0.081958545,-0.0014640167
0.063882875,-0.0012586191
0.098106904,-0.0016968176
0.079684274,-0.0014838502
0.088177337,-0.0017249212
0.103798725,-0.001931645
0.120670973,-0.0021696761
0.112897765,-0.0019288436
0.152136102,-0.0024307743
0.145397097,-0.002388604
0.135469365,-0.0023894608
0.165316066,-0.0026590303
0.15694169,-0.0026111752
0.181318121,-0.0028985292
0.135644924,-0.0021565184
0.12003344,-0.0019154176
0.128545334,-0.00214421
0.196066216,-0.0032501444
0.199975202,-0.003176637
0.201262783,-0.0031451806
0.219291187,-0.0035964623
0.22236602,-0.0035074279
0.25644856,-0.003966324
0.167076418,-0.002651848
0.181048495,-0.002892591
0.180685036,-0.0029223487
0.264535251,-0.0040484816
0.215529258,-0.003618054
0.30861336,-0.004461266
0.258228088,-0.003996022
0.308613878,-0.004399307
0.361302142,-0.004911937
0.033318544,-0.00089716166
0.017638119,-0.0007400736
0.022448916,-0.00068642944
0.017045712,-0.00052598864
0.020599751,-0.0005046055
0.014196425,-0.00030975044
0.055383254,-0.0013329014
0.028714279,-0.0010636449
0.016455425,-0.0008250177
0.050273516,-0.0011782795
0.025310421,-0.0009463951
0.049260468,-0.0011019632
0.091282858,-0.0015578195
0.073582879,-0.00143338
0.068313762,-0.0013115928
0.146200863,-0.0023501962
0.158458299,-0.0025970265
0.172705162,-0.0028985217
0.138187862,-0.0022936836
0.148824904,-0.0025702864
0.126279601,-0.0022643507
0.079173802,-0.001604192
0.097373613,-0.0016941577
0.111061641,-0.0018107444
0.102786851,-0.001913257
0.119177091,-0.0019904375
0.129276598,-0.0020627156
0.286652821,-0.0043194816
0.260473426,-0.004098557
0.239153957,-0.003828898
0.215053588,-0.0036177412
0.195519848,-0.003408149
0.170327813,-0.003042534
0.175223469,-0.0032362416
0.145950854,-0.002701044
0.324625283,-0.0047735125
0.026642376,-0.0009611249
0.017683195,-0.0007574335
0.032141927,-0.0012464747
0.024818173,-0.0010017529
0.040604631,-0.0012780204
0.025931346,-0.00078665465
0.040799856,-0.0015086532
0.046564516,-0.001497604
0.060336961,-0.0015151724
0.055519535,-0.0018092096
0.065362862,-0.0017795786
0.083989695,-0.0018335953
0.10761019,-0.0021959767
0.08888874,-0.002155669
0.139195822,-0.0028613731
0.12867771,-0.0025194138
0.184963832,-0.0034905747
0.152887737,-0.0030443445
0.209384727,-0.0036836267
0.13345902,-0.0028819814
0.10111167,-0.0024959072
0.112622595,-0.0024913847
0.230528882,-0.0041407123
0.047175214,-0.0017922595
0.130961831,-0.0030601248
0.165153403,-0.005410455
0.146822822,-0.0054144263
0.138862486,-0.005412124
0.137957723,-0.0054033548
0.141745422,-0.005351059
0.135125197,-0.0053495765
0.135858333,-0.005341314
0.124360887,-0.005284734
0.129720345,-0.0052769706
0.115539814,-0.0052103624
0.203126632,-0.005558528
0.179402341,-0.005567439
0.159481917,-0.0055667385
0.146368803,-0.0055559576
0.203126632,-0.0055150315
0.166920421,-0.0055174753
0.14604377,-0.0055095926
0.189138812,-0.0054660738
0.152512882,-0.0054610297
0.194434217,-0.0041379705
0.183189446,-0.003972061
0.167194939,-0.0037914142
0.155404961,-0.0035942718
0.198544093,-0.0040142164
0.182641348,-0.003834404
0.170070358,-0.0036408752
0.202078662,-0.0038903877
0.186795885,-0.0036939308
0.205581541,-0.0037686974
0.15396604,-0.004037194
0.105109807,-0.0038605928
0.055082012,-0.003658168
0.019712476,-0.0034309328
0.151356815,-0.003892988
0.102167154,-0.0037104562
0.067369553,-0.00350222
0.144688715,-0.00374531
0.113318234,-0.0035569593
0.029477309,-0.0031447187
0.029477309,-0.003255017
0.025663606,-0.0033506453
0.026091752,-0.0033921525
0.025927902,-0.0034912303
0.023353482,-0.003575243
0.024641351,-0.0036286935
0.025800082,-0.0037162155
0.02713186,-0.003853701
0.023043402,-0.0035369396
0.016841408,-0.0033385083
0.017986447,-0.0031323954
0.018657047,-0.0029191002
0.019672071,-0.0034084022
0.021638957,-0.003197521
0.018657047,-0.0029785037
0.026285021,-0.003277637
0.028482924,-0.0030541867
0.100209637,-0.004858516
0.104805632,-0.0049879625
0.105818684,-0.0051052943
0.112580347,-0.0049655214
0.121425985,-0.0050919577
0.130189972,-0.005206056
0.127784497,-0.0050680116
0.133849692,-0.005191259
0.128622984,-0.00516586
0.129513707,-0.0048253536
0.123368658,-0.004650794
0.114913338,-0.0044652
0.115876773,-0.0042688474
0.111803688,-0.004841529
0.092416657,-0.004663229
0.084927354,-0.004472919
0.102854374,-0.004853271
0.087023852,-0.0046723858
0.188084319,-0.0038897544
0.147887188,-0.004060559
0.199613453,-0.0040333644
0.179482748,-0.0041633174
0.151564062,-0.00434006
0.197679198,-0.0042831004
0.180876148,-0.004421152
0.189624103,-0.0045178607
0.250994695,-0.00568489
0.211626019,-0.005710706
0.173652048,-0.005722381
0.152965031,-0.005718641
0.242782563,-0.0056485906
0.198900963,-0.0056668893
0.163280886,-0.005669363
0.226988599,-0.00560724
0.185221154,-0.005615823
0.039835528,-0.0035100505
0.02935969,-0.0032614395
0.019968848,-0.0030018091
0.01577508,-0.002731882
0.025500465,-0.0033175126
0.020131771,-0.0030630156
0.014679946,-0.0027977526
0.016393713,-0.0031204596
0.013362739,-0.0028603151
0.0126,-0.0022316799
0.0126,-0.0024299696
0.017881726,-0.0026251301
0.026420471,-0.0028169975
0.0126,-0.0021534786
0.013515349,-0.0023507774
0.018021644,-0.0025451109
0.012623149,-0.0020705685
0.013833746,-0.0022669807
0.0126,-0.0019832626
0.162048978,-0.005888246
0.186611287,-0.0058290437
0.221625172,-0.0057607293
0.197666108,-0.0058682337
0.240534336,-0.0058002323
0.274994508,-0.005724691
0.235872295,-0.005826488
0.298253945,-0.005751677
0.272116623,-0.005766548
0.042111639,-0.0034214482
0.028261261,-0.0031164065
0.018569337,-0.0027984157
0.014041573,-0.0024683848
0.027401576,-0.003197305
0.019011024,-0.0028816164
0.015441738,-0.0025531799
0.019879245,-0.0029673576
0.016044628,-0.002641268
0.017230828,-0.002694033
0.023421306,-0.0029151663
0.032733203,-0.0031315163
0.013370995,-0.002398245
0.014146791,-0.002621524
0.018042335,-0.0028404891
0.0126,-0.0023191944
0.0126,-0.0025402084
0.013938286,-0.0018558502
0.013938286,-0.0018816814
0.0126,-0.0019242913
0.015575868,-0.0021125898
0.015065932,-0.0021465793
0.014474018,-0.0021968111
0.018302389,-0.0023654178
0.01885533,-0.0024070665
0.026505157,-0.0026138648
0.205334646,-0.005987942
0.197244308,-0.005927287
0.204160751,-0.0058524236
0.235218118,-0.005934812
0.225155581,-0.00586053
0.194613835,-0.005774714
0.273890065,-0.005857609
0.26705301,-0.0057732686
0.288880814,-0.0057655796
0.012969356,-0.001771234
0.012806621,-0.0018012971
0.014275935,-0.0018296614
0.01492327,-0.0020422712
0.015639924,-0.0020715073
0.015978584,-0.0020988062
0.016939496,-0.0023098215
0.018009536,-0.0023380294
0.019584797,-0.002573289
0.185334026,-0.0059988424
0.221545463,-0.0059442595
0.28999856,-0.0058637634
0.228224657,-0.0059198067
0.287895921,-0.005845852
0.301324939,-0.005753778
0.273490409,-0.0058247745
0.289616519,-0.005742453
0.271743964,-0.005735472
0.020518366,-0.0025457293
0.019149958,-0.0022581592
0.016324204,-0.001967363
0.013755624,-0.001674071
0.017625931,-0.0022909418
0.016245431,-0.0019959658
0.014387493,-0.0016982183
0.015077952,-0.0020327047
0.013439377,-0.0017307028
0.031717087,-0.002585195
0.016087501,-0.0022890493
0.0126,-0.0019887313
0.0126,-0.0016837195
0.021831312,-0.0022866055
0.013382729,-0.001979731
0.0126,-0.0016697794
0.015723991,-0.0019827113
0.012932392,-0.0016653761
0.042224372,-0.0024995804
0.033939715,-0.0022399575
0.025915533,-0.0019731
0.018767648,-0.0016985908
0.016300096,-0.0022319779
0.014767162,-0.0019698143
0.015015536,-0.0017012879
0.0126,-0.0019599125
0.0126,-0.0016955212
0.216594632,-0.005882524
0.244140469,-0.0058633015
0.275822636,-0.005809337
0.225176068,-0.0058243573
0.272860334,-0.005790472
0.282614075,-0.005736299
0.238635262,-0.0057770163
0.265474587,-0.005747974
0.227153019,-0.005772859
0.05931159,-0.0023316815
0.044012683,-0.002107747
0.031569244,-0.0018782616
0.019436356,-0.0016435012
0.04433547,-0.0021233782
0.032984457,-0.0018987581
0.023346741,-0.0016690046
0.030689693,-0.0019123107
0.022061445,-0.0016872138
0.052141724,-0.0021649078
0.039612826,-0.00199686
0.029300618,-0.0018253997
0.036911337,-0.0016506612
0.032091007,-0.0019928142
0.020553954,-0.0018140003
0.012679878,-0.0016316846
0.025234958,-0.0018189922
0.019436356,-0.0016293377
0.173073122,-0.0056858137
0.186187829,-0.0057495236
0.216478934,-0.005771011
0.181914739,-0.005711429
0.206905685,-0.0057725757
0.211559303,-0.0058128163
0.220402718,-0.005783193
0.219711693,-0.0058687925
0.246786761,-0.0059409738
0.046884997,-0.0018983632
0.07544657,-0.0021429285
0.10646607,-0.002384074
0.036911337,-0.0016781464
0.065039796,-0.0019245967
0.093755248,-0.0021679401
0.069147945,-0.0017008409
0.080875787,-0.0019460693
0.069147945,-0.0017188787
0.180967437,-0.005432509
0.183744613,-0.005641997
0.221056885,-0.0058024153
0.182254162,-0.005604863
0.208088083,-0.005829297
0.223709761,-0.00602863
0.192537611,-0.00586129
0.223709761,-0.006129876
0.196619803,-0.0062417537
0.095893265,-0.0018294975
0.095893265,-0.0017879233
0.090321966,-0.0017513558
0.115334753,-0.0021072552
0.111407052,-0.0020677522
0.103080743,-0.0020323023
0.138074115,-0.0023787692
0.13408148,-0.0023404583
0.15982113,-0.0026428774
0.181239274,-0.005125575
0.1709573,-0.005535595
0.192820484,-0.005902931
0.171403992,-0.0054814965
0.206837856,-0.005936548
0.214260203,-0.0063600466
0.201677104,-0.005964339
0.207178738,-0.0064817816
0.206030075,-0.0066014305
0.161616706,-0.002942212
0.137572866,-0.0026290491
0.108816174,-0.0023102239
0.068932071,-0.0019889846
0.149803309,-0.002580233
0.123295724,-0.0022624508
0.0915243,-0.0019395053
0.121956312,-0.0022090524
0.097103435,-0.0018874705
0.332749646,-0.0050450414
0.365314199,-0.00564526
0.392278251,-0.006342925
0.41375759,-0.007101357
0.375716259,-0.0056402236
0.425653143,-0.0063511655
0.458869668,-0.0071395785
0.434149679,-0.0063660666
0.477509909,-0.007178806
0.495092217,-0.0072206184
0.178245215,-0.00484135
0.182705297,-0.005431004
0.203744077,-0.0060281754
0.205630913,-0.0053549856
0.211234733,-0.006042242
0.216513632,-0.006715201
0.250133256,-0.00604368
0.252610964,-0.0068213344
0.290489007,-0.0069148466
0.278261845,-0.004803285
0.285781963,-0.005447276
0.300859214,-0.0061697587
0.302762726,-0.0053942874
0.313021906,-0.0061665624
0.324087972,-0.006984882
0.336814727,-0.006160535
0.325645648,-0.0070470273
0.353469865,-0.005479321
0.396928593,-0.0059902817
0.450405273,-0.0065752342
0.424919639,-0.006014012
0.462583805,-0.00660149
0.508557164,-0.007256642
0.512166897,-0.006631069
0.559448074,-0.007292904
0.613552309,-0.0073301643
0.613552309,-0.007356249
0.673929299,-0.007334225
0.68976818,-0.0072655007
0.565657343,-0.006767653
0.61125057,-0.0067700967
0.651140284,-0.0067310035
0.541778172,-0.006258823
0.587861487,-0.0062450543
0.518444119,-0.005807258
0.118388517,-0.0032774955
0.077225744,-0.0029132888
0.031774696,-0.0025586858
0.013507245,-0.002219744
0.104534454,-0.002861619
0.057612982,-0.0024783313
0.013075316,-0.0021052212
0.087793021,-0.0024316385
0.046566987,-0.0020302087
0.68976818,-0.0071367547
0.707707345,-0.0070215464
0.727199123,-0.006920576
0.653485496,-0.006524995
0.66455375,-0.0064246356
0.675642241,-0.006338328
0.611040311,-0.005893491
0.62169075,-0.0058201924
0.564548624,-0.005364418
0.130058555,-0.0038373098
0.093448346,-0.0035274997
0.055545154,-0.003231451
0.03809604,-0.0029323027
0.077302091,-0.0033236519
0.045829858,-0.0029925108
0.024457773,-0.0026791617
0.020203847,-0.0027833804
0.0137274,-0.0024325922
0.741719942,-0.0068215504
0.762201331,-0.0067141056
0.784937619,-0.006600067
0.67850168,-0.0060898215
0.699704063,-0.0060198456
0.724843155,-0.005942434
0.629271415,-0.005421169
0.656626891,-0.0053706616
0.588187008,-0.0048819706
0.019819589,-0.0033705756
0.041280004,-0.003800191
0.092253527,-0.004209809
0.151783807,-0.0045973286
0.0126,-0.0034083202
0.035896654,-0.0038404986
0.089855432,-0.0042517334
0.0126,-0.0034349784
0.027113694,-0.0038707182
0.018478475,-0.0034609735
0.118222919,-0.004409209
0.089269121,-0.004115872
0.053189316,-0.003772311
0.102747852,-0.0039443
0.083551664,-0.0036403015
0.033657849,-0.0032874793
0.074835731,-0.0034510046
0.052716687,-0.003138937
0.826234939,-0.006189063
0.795816066,-0.0055486783
0.737313561,-0.0049925074
0.672858371,-0.004522614
0.811602882,-0.006309174
0.772802833,-0.005635917
0.711573208,-0.0050545484
0.796371794,-0.006445937
0.751465855,-0.0057366863
0.04025472,-0.0038114116
0.079223937,-0.004147917
0.111651631,-0.0044693872
0.023392826,-0.003443636
0.050992141,-0.0037936792
0.087867034,-0.0041299686
0.026705773,-0.0034192055
0.050189147,-0.0037693754
0.017358732,-0.0033843145
0.720389625,-0.0044363737
0.77150582,-0.0048567876
0.814672543,-0.005435422
0.781132596,-0.0048720464
0.83137557,-0.0053904057
0.852516509,-0.00607688
0.840528608,-0.0053869635
0.860489808,-0.006002404
0.861775994,-0.0059748515
0.786426756,-0.0047967955
0.835007732,-0.0051133707
0.865254362,-0.0054993406
0.852467378,-0.0051874146
0.893185302,-0.0055540577
0.896890232,-0.0059915185
0.91175483,-0.005629353
0.920356653,-0.006042056
0.943391208,-0.0061184987
0.952978,-0.0061877966
0.914014278,-0.0062655434
0.886993343,-0.00635051
0.929945665,-0.0057526603
0.933476748,-0.0058239847
0.901944864,-0.005900793
0.885538809,-0.0054192543
0.896842458,-0.0054885596
0.837849308,-0.005116403
0.015618863,-0.0034109578
0.0126,-0.0033912882
0.0126,-0.003381908
0.020718874,-0.0037749857
0.027877738,-0.0037507787
0.038103819,-0.0037388355
0.055033601,-0.0041049197
0.064985962,-0.004079707
0.096773722,-0.0044058487
0.873313467,-0.0065689906
0.870715415,-0.006175339
0.864788762,-0.005807288
0.853966885,-0.005466692
0.87441544,-0.006489925
0.87356721,-0.0061039478
0.868847849,-0.0057432577
0.886993343,-0.006416954
0.882624086,-0.0060383603
0.060549382,-0.004475951
0.043676517,-0.0041456
0.033403135,-0.0037740022
0.024082449,-0.0033630058
0.040697481,-0.0041363463
0.026039599,-0.0037925914
0.021069616,-0.0034079626
0.021129745,-0.0037809387
0.019655169,-0.0034254715
0.873181779,-0.0066856593
0.876173392,-0.00681708
0.88488317,-0.006963201
0.871898687,-0.006312616
0.874098186,-0.006430723
0.878511417,-0.006563328
0.870248137,-0.0060665235
0.874362006,-0.006185852
0.869036734,-0.005832635
0.015984825,-0.0032446012
0.021641157,-0.00325422
0.024312041,-0.0032968447
0.041832866,-0.0036725774
0.045036064,-0.0036968812
0.040946596,-0.0037445053
0.06799791,-0.004080422
