x,y,c_abs_error_t71
20.527346,5.2178707,0.08882645
17.209309,3.7255743,0.11353445
17.091326,3.6235418,0.106336355
16.973345,3.5215092,0.094420314
17.255184,3.5544796,0.106265664
17.133492,3.4441493,0.097589076
17.011799,3.3338192,0.09068382
17.30106,3.383385,0.09930289
17.175655,3.264757,0.097219944
17.346935,3.2122903,0.08911568
20.056915,4.3068156,0.08918774
20.243841,4.595356,0.086803615
20.400652,4.899041,0.08331066
19.845276,4.564518,0.08176875
20.017143,4.8606305,0.07516083
20.158895,5.171888,0.08978993
19.633636,4.82222,0.08845717
19.790445,5.125905,0.09533101
19.421997,5.0799217,0.10693014
17.5509,3.1726913,0.10182732
17.75932,3.1534662,0.10460788
17.972195,3.154615,0.11517733
17.462072,3.3866837,0.100162745
17.668264,3.3572717,0.10983986
17.878912,3.3482335,0.11866772
17.57721,3.5610769,0.107382
17.78563,3.5418518,0.11372292
17.692347,3.7354703,0.11440688
19.219221,4.3620634,0.10847837
19.296764,4.139089,0.107462466
19.37431,3.9161146,0.12269992
19.451853,3.69314,0.14448917
19.498453,4.3436475,0.09651828
19.586876,4.111452,0.099013925
19.675299,3.8792565,0.11608708
19.777683,4.3252316,0.086785555
19.876986,4.083815,0.093014896
18.234148,3.7173858,0.13087189
18.14683,3.5297954,0.12825012
18.059513,3.3422053,0.13170093
18.398155,3.5802855,0.14334142
18.312643,3.3804789,0.14589506
18.227133,3.1806722,0.14482307
18.56216,3.4431856,0.16262466
18.478456,3.2311623,0.14213479
18.726168,3.3060856,0.18290704
18.722815,4.023205,0.13008052
18.723932,3.7841651,0.1406619
18.72505,3.5451252,0.1614945
18.965826,3.9131832,0.12912893
18.975128,3.6627398,0.15879023
18.98443,3.4122963,0.17081678
19.20884,3.8031616,0.13674754
19.226324,3.5413144,0.21431321
2.469741,38.285583,0.09567082
2.2262757,38.362083,0.09067428
2.3779764,38.113075,0.10810149
6.904751,38.831184,0.16881514
6.916184,39.08385,0.13956147
6.6763687,38.898514,0.17521185
7.556132,38.234528,0.18091026
7.7329273,38.49615,0.18178475
7.9097223,38.757774,0.18369037
7.4151325,38.41097,0.17888576
7.5919275,38.672592,0.17931637
7.2741327,38.58741,0.17490414
8.00834,38.16859,0.18015483
7.959031,38.463184,0.1833052
7.782236,38.201557,0.18146947
8.652727,38.03514,0.16244733
8.641633,38.268723,0.15038499
8.443585,38.08538,0.16733709
2.7449021,38.28141,0.09983164
2.6531377,38.1089,0.11277741
2.5613732,37.93639,0.12493074
2.9282987,38.104725,0.12559414
2.8365343,37.932213,0.13696378
3.1116955,37.92804,0.15534836
2.829591,38.54756,0.07578224
3.0976768,38.637028,0.07353097
2.767633,38.809284,0.048749506
3.1963844,38.19419,0.13978279
3.2810733,38.460342,0.115603626
3.0129879,38.370876,0.101275206
3.6309772,38.81343,0.10702288
3.8961918,38.900364,0.1219967
3.58838,39.144276,0.08210468
6.091953,38.886612,0.20188218
5.926299,39.201023,0.17419398
5.735919,38.807377,0.21479031
4.567566,38.900913,0.17691407
4.973726,38.81453,0.20949367
4.6861305,39.235847,0.17599389
2.8099315,37.40873,0.14255852
2.9105196,37.581833,0.14593983
3.0111074,37.754936,0.14958781
